trajectory_index,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59,time_60,time_61,time_62,time_63,time_64,time_65,time_66,time_67,time_68,time_69,time_70,time_71,time_72,time_73,time_74,time_75,time_76,time_77,time_78,time_79,time_80,time_81,time_82,time_83,time_84,time_85,time_86,time_87,time_88,time_89,time_90,time_91,time_92,time_93,time_94,time_95,time_96,time_97,time_98,time_99,time_100
76,0.0,0.023749657,0.026952684,0.029914271,0.034618195,0.040322337,0.046893932,0.053894967,0.06105124,0.068307094,0.07577831,0.08366749,0.092175014,0.10143349,0.111467205,0.122160465,0.13326402,0.14442182,0.15526251,0.16551949,0.17505157,0.18378015,0.1916661,0.1987286,0.20504615,0.21074112,0.21595743,0.22083254,0.22547464,0.22995256,0.234298,0.23851514,0.24259411,0.24652272,0.25029454,0.25391206,0.25738657,0.26073617,0.2639829,0.26715055,0.27026248,0.27334058,0.27640444,0.27947125,0.2825558,0.28567037,0.28882504,0.2920275,0.29528338,0.29859605,0.30196658,0.30539384,0.30887446,0.31240296,0.31597185,0.31957194,0.3231927,0.32682264,0.3304499,0.3340628,0.33765036,0.3412027,0.34471166,0.34817106,0.3515767,0.35492668,0.35822114,0.3614622,0.36465356,0.3678002,0.37090808,0.3739834,0.37703267,0.3800617,0.3830753,0.38607684,0.38906795,0.39204854,0.3950165,0.39796847,0.4009003,0.40380755,0.40668628,0.40953344,0.41234726,0.41512698,0.41787317,0.42058706,0.42327031,0.42592484,0.42855248,0.431155,0.43373394,0.43629047,0.43882564,0.44134024,0.4438349,0.44631076,0.448769,0.451211,0.45363843
77,0.0,0.020603498,0.026598385,0.0327273,0.039123114,0.046062022,0.05284851,0.059462883,0.0664537,0.07445719,0.08389164,0.09482677,0.10695394,0.11980162,0.13292727,0.14612216,0.15935221,0.17220637,0.18400513,0.19428012,0.2029431,0.21014826,0.21616971,0.22132708,0.22591795,0.23017374,0.23424533,0.23820986,0.2420908,0.24588352,0.2495764,0.2531639,0.2566513,0.26005417,0.26339468,0.26669818,0.26998952,0.27329084,0.2766208,0.27999452,0.2834245,0.2869211,0.29049304,0.2941469,0.2978861,0.30170962,0.30561045,0.30957496,0.31358325,0.31761077,0.32163146,0.32562125,0.32956144,0.33344087,0.33725673,0.34101364,0.34472108,0.34839022,0.35203016,0.35564452,0.35923028,0.36277783,0.36627305,0.36970073,0.3730472,0.37630272,0.37946203,0.38252476,0.38549447,0.38837758,0.3911827,0.3939195,0.39659798,0.39922804,0.40181902,0.4043797,0.40691778,0.40944058,0.41195467,0.41446623,0.41698116,0.4195051,0.42204374,0.42460293,0.42718863,0.4298073,0.43246558,0.43517056,0.4379295,0.44074973,0.44363782,0.44659925,0.4496373,0.45275214,0.45593962,0.4591911,0.46249294,0.46582723,0.46917367,0.47251096,0.47581902
78,0.0,0.020811738,0.026357641,0.032146513,0.038355757,0.044467784,0.050369147,0.056114685,0.061618462,0.066785485,0.07152802,0.07582151,0.07977114,0.08356616,0.087367155,0.091253735,0.095238775,0.0993087,0.103454694,0.107682995,0.11201403,0.11647575,0.12109529,0.12589197,0.13087393,0.13603814,0.14137313,0.14686243,0.15248749,0.15822886,0.16406552,0.16997305,0.17592229,0.18187976,0.18781008,0.19367982,0.19946122,0.20513423,0.21068704,0.21611491,0.2214185,0.22660188,0.231671,0.23663276,0.24149472,0.2462651,0.25095287,0.25556746,0.26011875,0.2646168,0.2690716,0.27349353,0.27789322,0.28228176,0.28667057,0.2910708,0.29549268,0.29994407,0.30442852,0.3089435,0.31347847,0.31801417,0.32252347,0.32697394,0.33133185,0.33556703,0.339656,0.3435846,0.34734803,0.35094956,0.3543986,0.35770845,0.360894,0.36397037,0.36695203,0.3698517,0.3726805,0.37544778,0.3781613,0.3808275,0.38345143,0.3860376,0.38858953,0.3911104,0.39360294,0.39606956,0.39851257,0.40093407,0.4033363,0.40572113,0.4080907,0.41044703,0.4127921,0.41512796,0.4174567,0.41978022,0.4221005,0.42441937,0.42673862,0.42905983,0.4313845
79,0.0,0.021747906,0.025982033,0.02994164,0.034595087,0.04000907,0.045880098,0.05243222,0.06054206,0.07087875,0.08345743,0.09780271,0.11337417,0.12978324,0.14677069,0.16406429,0.18121943,0.19752711,0.21207052,0.22395429,0.2326009,0.2379543,0.24048667,0.24100907,0.24041936,0.23952232,0.23892798,0.23898545,0.23977363,0.24120137,0.2431225,0.24539953,0.24792807,0.25064105,0.25350252,0.25649667,0.25961813,0.26286563,0.26623827,0.2697327,0.27334136,0.2770505,0.28083986,0.2846828,0.28854817,0.29240268,0.2962146,0.29995653,0.30360755,0.30715394,0.31058937,0.31391335,0.31713024,0.3202481,0.32327744,0.3262307,0.3291215,0.33196452,0.33477473,0.33756736,0.3403571,0.3431578,0.3459819,0.3488403,0.35174212,0.35469472,0.3577037,0.36077294,0.36390454,0.36709857,0.37035277,0.37366202,0.37701747,0.3804064,0.38381168,0.38721243,0.39058527,0.39390588,0.39715147,0.400303,0.40334728,0.40627766,0.40909392,0.41180143,0.4144099,0.41693228,0.41938412,0.42178228,0.42414403,0.4264854,0.4288203,0.43115985,0.4335121,0.43588233,0.43827358,0.4406873,0.4431236,0.44558212,0.44806188,0.45056176,0.45308012
80,0.0,0.020543687,0.026987936,0.031821016,0.037561048,0.04348132,0.04932649,0.055383075,0.062109616,0.06975913,0.07830337,0.08756424,0.09737287,0.10763926,0.11829871,0.12919071,0.14001791,0.15039538,0.15992418,0.16841485,0.1760017,0.1829252,0.1893375,0.19531195,0.20089841,0.20615023,0.21112825,0.21589378,0.22050078,0.22499128,0.22939377,0.23372476,0.23799177,0.24219815,0.24634816,0.25044915,0.25451267,0.2585556,0.26259947,0.26666692,0.27077645,0.2749375,0.27914765,0.28339183,0.28764358,0.2918689,0.29603174,0.30009982,0.30404928,0.30786663,0.31154868,0.31510034,0.31853214,0.32185772,0.32509142,0.32824677,0.33133504,0.33436477,0.3373414,0.3402677,0.34314433,0.3459707,0.34874547,0.35146785,0.3541376,0.35675552,0.35932338,0.36184356,0.36431903,0.36675292,0.36914885,0.37151042,0.3738414,0.37614557,0.37842652,0.3806879,0.38293308,0.3851653,0.38738763,0.38960296,0.3918139,0.39402297,0.39623272,0.39844534,0.4006633,0.40288875,0.4051241,0.4073716,0.40963387,0.41191316,0.41421163,0.4165313,0.41887358,0.42123947,0.42362887,0.42604047,0.4284719,0.43091977,0.43337995,0.43584788,0.43831894
81,0.0,0.020093868,0.026845856,0.031762995,0.036498897,0.041231584,0.04609704,0.05129725,0.056794487,0.062456205,0.06812038,0.07361404,0.07880694,0.08365791,0.0882244,0.09264195,0.09708739,0.10174037,0.10674469,0.112163216,0.11791927,0.123786524,0.1294613,0.13471627,0.13958958,0.14431779,0.14912881,0.15414545,0.15939867,0.16486679,0.17051134,0.17629142,0.18215737,0.18805134,0.1939162,0.1997024,0.20537211,0.21090081,0.21627527,0.22149055,0.22654676,0.23144744,0.23619798,0.24080542,0.24527794,0.24962462,0.25385523,0.2579797,0.26200792,0.26594946,0.26981348,0.27360848,0.27734226,0.2810221,0.28465447,0.2882453,0.29179987,0.2953229,0.29881856,0.30229056,0.30574206,0.3091758,0.312594,0.31599852,0.31939086,0.32277226,0.32614383,0.32950634,0.33286068,0.3362076,0.33954805,0.342883,0.34621385,0.3495421,0.35286948,0.3561979,0.35952938,0.36286616,0.3662105,0.36956492,0.37293202,0.3763145,0.3797151,0.38313648,0.3865812,0.39005136,0.39354852,0.3970736,0.40062687,0.40420777,0.40781477,0.41144568,0.41509774,0.41876796,0.42245358,0.42615256,0.4298637,0.4335867,0.4373243,0.44108495,0.44488335
82,0.0,0.024274984,0.025643004,0.0286599,0.033247635,0.039577805,0.047176458,0.05545986,0.064082965,0.07284234,0.08153515,0.09001063,0.09825674,0.10645472,0.1149178,0.12383043,0.13308197,0.14237918,0.1513842,0.15987128,0.16794756,0.17588899,0.1838896,0.1919909,0.20008355,0.20800687,0.21566811,0.22306724,0.23024616,0.23723811,0.24405403,0.25069076,0.25714096,0.26339796,0.26945803,0.27532217,0.28099662,0.2864925,0.2918241,0.29700714,0.30205613,0.30698287,0.31179482,0.31649497,0.32108164,0.3255498,0.32989267,0.33410293,0.338175,0.34210563,0.3458949,0.34954587,0.35306445,0.35645851,0.35973734,0.36291066,0.36598834,0.36897993,0.37189403,0.3747387,0.37752074,0.38024643,0.3829208,0.3855484,0.38813296,0.39067766,0.3931853,0.39565817,0.39809838,0.40050775,0.40288797,0.40524054,0.40756676,0.40986803,0.41214544,0.4144,0.41663283,0.41884464,0.42103633,0.42320865,0.42536214,0.42749745,0.42961517,0.43171567,0.43379965,0.4358675,0.43791977,0.43995678,0.4419792,0.4439875,0.445982,0.4479634,0.449932,0.45188823,0.45383266,0.45576563,0.45768756,0.45959878,0.4614997,0.46339074,0.46527213
83,0.0,0.02004018,0.024931148,0.031460628,0.037850678,0.044248234,0.05067997,0.057061706,0.06332928,0.069463424,0.07546476,0.08134624,0.08711599,0.0927577,0.0982215,0.10343284,0.10832053,0.11284613,0.11701982,0.12090032,0.12457929,0.12815724,0.13172324,0.13534382,0.13906123,0.14289664,0.14685561,0.15093347,0.15512036,0.15940581,0.16378193,0.16824487,0.17279388,0.17742811,0.1821403,0.1869096,0.19169725,0.19645119,0.20111789,0.20565476,0.21003664,0.21425605,0.21831936,0.22224219,0.22604507,0.22974978,0.23337713,0.2369455,0.24047011,0.24396288,0.24743268,0.2508856,0.2543255,0.25775456,0.2611739,0.26458398,0.2679853,0.27137837,0.27476338,0.2781397,0.2815052,0.28485516,0.28818217,0.29147628,0.2947256,0.2979181,0.3010431,0.30409288,0.3070636,0.30995554,0.3127724,0.31552055,0.31820756,0.320841,0.32342756,0.32597235,0.32847872,0.33094874,0.33338353,0.33578387,0.33815116,0.3404869,0.34279355,0.34507388,0.3473311,0.3495686,0.35178962,0.35399744,0.356195,0.358385,0.36057,0.36275226,0.36493376,0.36711633,0.36930165,0.37149104,0.37368593,0.37588722,0.3780959,0.38031247,0.38253736
84,0.0,0.029145673,0.033330176,0.03836679,0.04504823,0.05110047,0.056063958,0.061005574,0.06692676,0.074272715,0.08287864,0.092357844,0.10238745,0.11275842,0.123315774,0.13385664,0.14400968,0.15328121,0.1611441,0.16717826,0.17126909,0.17369834,0.17513222,0.17645758,0.17855152,0.18206958,0.18730518,0.1941801,0.20235808,0.21139616,0.22086005,0.23038784,0.2397142,0.24867061,0.25717437,0.265214,0.2728308,0.28009576,0.28708357,0.29384965,0.30041638,0.30677333,0.3128907,0.31873807,0.32429925,0.3295772,0.3345922,0.33937532,0.3439624,0.34838933,0.35268962,0.35689294,0.3610251,0.36510804,0.36916006,0.3731962,0.37722826,0.3812643,0.3853092,0.38936362,0.39342475,0.39748627,0.40153897,0.40557188,0.40957353,0.41353294,0.4174409,0.42129004,0.42507568,0.42879516,0.43244785,0.43603426,0.43955582,0.44301447,0.44641238,0.44975156,0.4530344,0.4562631,0.45944014,0.46256787,0.46564865,0.46868494,0.47167873,0.47463214,0.47754696,0.48042476,0.4832672,0.48607555,0.48885134,0.49159577,0.4943102,0.49699575,0.49965367,0.502285,0.504891,0.50747246,0.51003045,0.512566,0.5150797,0.5175724,0.52004504
85,0.0,0.031327263,0.03783983,0.043697193,0.050178144,0.057107974,0.06391498,0.071469285,0.08080266,0.09270032,0.10748752,0.12469871,0.14291853,0.16032323,0.17538582,0.18716133,0.19536798,0.20056328,0.20386527,0.20638138,0.20891605,0.2119086,0.21549988,0.21966094,0.22429535,0.2292923,0.23454888,0.23997492,0.24549016,0.25102177,0.2565068,0.2618971,0.26716337,0.27229598,0.27730215,0.2822014,0.28701866,0.291778,0.29649776,0.30118772,0.30584767,0.3104666,0.3150232,0.31948856,0.32382977,0.32801422,0.33201393,0.33580858,0.33938682,0.34274647,0.34589404,0.34884351,0.3516143,0.3542284,0.3567098,0.3590873,0.36139268,0.36365524,0.36589822,0.36813816,0.37038574,0.3726474,0.37492627,0.3772235,0.37953869,0.38187072,0.38421774,0.38657779,0.38894865,0.3913284,0.39371502,0.39610693,0.39850277,0.4009015,0.4033024,0.4057051,0.40810934,0.4105152,0.41292277,0.41533238,0.41774437,0.4201594,0.4225781,0.4250013,0.42743024,0.4298663,0.4323112,0.4347672,0.4372364,0.43972158,0.44222534,0.44475037,0.44729927,0.44987428,0.45247686,0.45510778,0.4577666,0.46045208,0.46316236,0.46589535,0.4686494
86,0.0,0.022856807,0.030014722,0.036615364,0.04439459,0.052453328,0.060376585,0.06794815,0.0752015,0.08237532,0.08975786,0.097527936,0.10560102,0.11362175,0.12117011,0.1280273,0.13426541,0.14007041,0.1455939,0.15093103,0.15614139,0.1612637,0.16631262,0.17126451,0.17605542,0.18061052,0.18488468,0.18887427,0.19260637,0.19612695,0.19948833,0.20273879,0.20591666,0.20904957,0.21215712,0.21525344,0.21834879,0.22144973,0.22455944,0.22767834,0.23080489,0.23393671,0.23707117,0.2402055,0.24333729,0.24646428,0.24958473,0.2526972,0.25580055,0.25889406,0.26197726,0.26504984,0.26811168,0.2711627,0.27420285,0.27723226,0.2802508,0.28325853,0.2862552,0.28924075,0.29221478,0.2951769,0.29812655,0.30106315,0.30398613,0.3068946,0.3097879,0.3126652,0.3155258,0.31836894,0.321194,0.3240003,0.32678738,0.32955477,0.3323021,0.33502918,0.33773577,0.34042186,0.34308743,0.34573257,0.3483575,0.35096237,0.35354748,0.35611317,0.35865968,0.36118755,0.3636971,0.36618888,0.3686633,0.37112087,0.37356225,0.37598795,0.37839866,0.38079494,0.3831776,0.38554737,0.3879051,0.39025158,0.3925877,0.39491442,0.39723286
87,0.0,0.02412505,0.029165737,0.033040743,0.038004853,0.044026084,0.050249368,0.056437153,0.06251408,0.06837504,0.07389677,0.079032585,0.0838929,0.08870396,0.093699835,0.09902009,0.10467851,0.1105941,0.11660535,0.122457534,0.127832,0.13246563,0.1362934,0.1394991,0.14243868,0.14546609,0.14878573,0.15245503,0.15646723,0.16080672,0.16546634,0.17044584,0.17574286,0.18134071,0.18719609,0.19323142,0.19933552,0.20537576,0.21121904,0.21675451,0.22191009,0.22665747,0.23100701,0.23499668,0.23868021,0.24211688,0.24536467,0.24847594,0.25149554,0.2544605,0.25740114,0.26034147,0.26329976,0.266289,0.2693187,0.2723968,0.27553022,0.27872443,0.281983,0.28530672,0.28869325,0.29213768,0.29563275,0.29917035,0.30274177,0.30633882,0.30995443,0.31358278,0.31721923,0.32085994,0.32450148,0.32814047,0.33177325,0.335396,0.33900434,0.342594,0.34616062,0.34969977,0.35320744,0.35668024,0.36011517,0.36351004,0.36686364,0.37017533,0.3734453,0.37667423,0.3798632,0.38301337,0.38612637,0.3892043,0.39224955,0.39526424,0.39825004,0.4012078,0.40413776,0.40703964,0.40991256,0.41275588,0.41556898,0.4183512,0.42110237
